Date,Open,High,Low,Close
2015-05-19,116.550003,116.730003,115.650002,115.889999
2015-05-20,116.029999,116.379997,115.760002,116.080002
2015-05-21,115.529999,116,115.470001,115.690002
2015-05-22,115.510002,115.93,115.32,115.599998
2015-05-26,113.839996,114.230003,113.699997,113.910004
2015-05-27,113.779999,114.010002,113.629997,113.889999
2015-05-28,113.849998,114.160004,113.209999,114.019997
2015-05-29,114.139999,114.480003,114,114.099998
2015-06-01,115.019997,115.5,113.900002,114
2015-06-02,114.360001,114.650002,114.169998,114.459999
2015-06-03,114.129997,114.370003,113.080002,113.639999
2015-06-04,112.980003,113.150002,112.480003,112.839996
2015-06-05,111.599998,112.389999,111.57,112.239998
2015-06-08,112.389999,112.660004,112.129997,112.57
2015-06-09,113.150002,113.230003,112.709999,112.82
2015-06-10,114.139999,114.139999,113.690002,113.779999
2015-06-11,113.269997,113.410004,112.919998,113.260002
2015-06-12,113.059998,113.5,112.959999,113.230003
2015-06-15,113.279999,114.150002,113.209999,113.730003
2015-06-16,113.080002,113.449997,112.790001,113.32
2015-06-17,113.07,114.040001,112.629997,113.849998
2015-06-18,115.190002,115.610001,114.889999,115.32
2015-06-19,115.339996,115.459999,114.949997,115.120003
2015-06-22,113.790001,113.940002,113.339996,113.639999
2015-06-23,112.959999,113.169998,112.790001,112.889999
2015-06-24,112.480003,112.739998,112.309998,112.589996
2015-06-25,112.43,112.709999,112.32,112.440002
2015-06-26,112.199997,112.68,112.129997,112.559998
2015-06-29,112.809998,113.230003,112.529999,113.07
2015-06-30,112.239998,113.050003,111.839996,112.370003
2015-07-01,112.120003,112.510002,111.940002,111.980003
2015-07-02,111.660004,111.839996,111.410004,111.760002
2015-07-06,111.709999,112.580002,111.629997,112.059998
2015-07-07,111.080002,111.139999,110.050003,110.760002
2015-07-08,111.379997,111.650002,111.080002,111.089996
2015-07-09,111.800003,111.93,111.150002,111.360001
2015-07-10,111.18,111.709999,111.029999,111.489998
2015-07-13,110.43,111.139999,110.360001,110.989998
2015-07-14,111,111.080002,110.629997,110.739998
2015-07-15,110,110.190002,109.580002,110.160004
2015-07-16,109.669998,110.010002,109.599998,109.760002
2015-07-17,109.110001,109.160004,108.400002,108.650002
2015-07-20,106.599998,106.650002,105.620003,105.699997
2015-07-21,105.809998,106.32,105.25,105.370003
2015-07-22,104.389999,105.089996,104.18,104.800003
2015-07-23,104.980003,105.300003,104.199997,104.330002
2015-07-24,103.610001,105.589996,103.43,105.349998
2015-07-27,104.940002,105.68,104.660004,104.860001
2015-07-28,105.089996,105.330002,104.830002,105.019997
2015-07-29,104.93,105.629997,104.489998,105.169998
2015-07-30,104.029999,104.970001,103.860001,104.269997
2015-07-31,105.410004,105.75,104.690002,104.93
2015-08-03,104.589996,104.82,104.050003,104.099998
2015-08-04,104.559998,104.75,103.949997,104.309998
2015-08-05,104.419998,104.5,103.779999,103.93
2015-08-06,104.150002,104.860001,104.139999,104.389999
2015-08-07,104.559998,105.379997,104.550003,104.650002
2015-08-10,105.029999,106.269997,104.919998,105.720001
2015-08-11,106.489998,106.629997,105.769997,106.260002
2015-08-12,106.989998,107.910004,106.93,107.75
2015-08-13,106.949997,107.18,106.709999,106.860001
2015-08-14,107.07,107.410004,106.540001,106.849998
2015-08-17,107.370003,107.510002,107,107.129997
2015-08-18,106.669998,107.330002,106.309998,107.110001
2015-08-19,107.629997,108.669998,107.629997,108.550003
2015-08-20,109.809998,110.610001,109.699997,110.440002
2015-08-21,110.93,111.330002,110.120003,111.129997
2015-08-24,111.540001,112.120003,109.769997,110.529999
2015-08-25,110.010002,110.050003,108.720001,109.160004
2015-08-26,107.720001,108.059998,107.080002,107.669998
2015-08-27,107.330002,108.040001,107.110001,107.730003
2015-08-28,108.169998,109.300003,108.120003,108.699997
2015-08-31,108.190002,108.919998,108.029999,108.82
2015-09-01,109.629997,109.769997,108.940002,109.199997
2015-09-02,109.010002,109.339996,108.459999,108.620003
2015-09-03,107.769997,108.32,107.559998,107.839996
2015-09-04,107.139999,107.559998,107.07,107.489998
2015-09-08,107.599998,107.940002,107.309998,107.519997
2015-09-09,106.639999,106.709999,105.480003,106.129997
2015-09-10,106.610001,106.699997,106.18,106.379997
2015-09-11,105.650002,106.199997,105.269997,106.160004
2015-09-14,105.860001,106.389999,105.779999,106.220001
2015-09-15,105.830002,106.059998,105.68,105.900002
2015-09-16,106.599998,107.709999,106.559998,107.309998
2015-09-17,107.07,108.580002,106.959999,108.410004
2015-09-18,109.099998,109.379997,108.82,109.209999
2015-09-21,108.489998,108.660004,108.330002,108.529999
2015-09-22,107.580002,107.959999,107.440002,107.790001
2015-09-23,108.540001,108.639999,108.199997,108.220001
2015-09-24,109.669998,110.82,109.629997,110.489998
2015-09-25,109.870003,110.029999,109.550003,109.809998
2015-09-28,108.370003,108.910004,108.269997,108.419998
2015-09-29,108.239998,108.690002,107.879997,107.980003
2015-09-30,106.779999,107.080002,106.470001,106.860001
2015-10-01,106.980003,107.209999,106.629997,106.730003
2015-10-02,108.540001,109.32,108.540001,108.989998
2015-10-05,109.139999,109.379997,108.459999,108.769997
2015-10-06,109.800003,110.260002,109.629997,109.860001
2015-10-07,109.75,110.139999,109.339996,109.699997
2015-10-08,109.160004,110.269997,109.059998,109.139999
2015-10-09,110.540001,111.050003,110.230003,110.870003
2015-10-12,111.669998,111.730003,111.010002,111.309998
2015-10-13,111.360001,111.870003,111.279999,111.860001
2015-10-14,112.629997,113.949997,112.300003,113.809998
2015-10-15,113.199997,113.989998,112.940002,113.290001
2015-10-16,113.239998,113.440002,112.43,112.489998
2015-10-19,112.639999,112.690002,111.889999,112.019997
2015-10-20,112.379997,113.089996,112.379997,112.730003
2015-10-21,112.370003,112.370003,111.410004,111.730003
2015-10-22,111.519997,112.209999,111.43,111.690002
2015-10-23,111.809998,111.839996,110.959999,111.5
2015-10-26,111.730003,111.980003,111.330002,111.43
2015-10-27,111.309998,111.809998,111.290001,111.68
2015-10-28,112.68,113.25,110.309998,110.779999
2015-10-29,110.230003,110.599998,109.660004,109.720001
2015-10-30,109.5,109.580002,109.059998,109.300003
2015-11-02,108.639999,108.839996,108.459999,108.589996
2015-11-03,107.790001,107.809998,106.68,106.980003
2015-11-04,107.019997,107.089996,105.919998,105.970001
2015-11-05,106.010002,106.099998,105.580002,105.639999
2015-11-06,104.169998,104.419998,104.019997,104.099998
2015-11-09,104.290001,104.580002,104.190002,104.400002
2015-11-10,104.089996,104.650002,103.870003,104.18
2015-11-11,104.089996,104.230003,103.779999,103.830002
2015-11-12,103.089996,104.32,103.040001,103.849998
2015-11-13,103.540001,103.739998,103.449997,103.559998
2015-11-16,103.980003,104.029999,103.519997,103.709999
2015-11-17,103.379997,103.400002,101.980003,102.339996
2015-11-18,102.389999,102.949997,102.040001,102.43
2015-11-19,103.07,104.089996,103.07,103.559998
2015-11-20,103.580002,103.660004,102.970001,103.089996
2015-11-23,102.480003,102.75,102.160004,102.260002
2015-11-24,103.120003,103.25,102.690002,102.940002
2015-11-25,102.470001,102.690002,102.209999,102.459999
2015-11-27,101.010002,101.620003,100.989998,101.25
2015-11-30,101.529999,102.379997,101.519997,101.919998
2015-12-01,102.300003,102.43,101.809998,102.279999
2015-12-02,101.349998,101.349998,100.529999,100.690002
2015-12-03,101.230003,101.970001,100.849998,101.760002
2015-12-04,102.739998,104.209999,102.650002,104.019997
2015-12-07,103.32,103.370003,102.5,102.669998
2015-12-08,103.129997,103.260002,102.529999,102.839996
2015-12-09,103.629997,103.660004,102.32,102.639999
2015-12-10,102.510002,102.830002,102.339996,102.550003
2015-12-11,101.910004,103.32,101.849998,103.110001
2015-12-14,102.580002,102.720001,101.739998,101.790001
2015-12-15,101.709999,102.059998,101.410004,101.519997
2015-12-16,102.589996,103.199997,101.660004,102.75
2015-12-17,100.919998,100.989998,100.230003,100.5
2015-12-18,101.349998,102.529999,101.300003,102.040001
2015-12-21,102.949997,103.519997,102.830002,103.150002
2015-12-22,103.089996,103.199997,102.559998,102.610001
2015-12-23,102.400002,102.589996,102.209999,102.309998
2015-12-24,102.82,103.050003,102.769997,103.050003
2015-12-28,102.480003,102.599998,102.029999,102.269997
2015-12-29,102.519997,102.580002,102.110001,102.199997
2015-12-30,101.470001,101.599998,101.349998,101.419998
2015-12-31,101.480003,101.720001,101.309998,101.459999
2016-01-04,103.129997,103.669998,102.489998,102.889999
2016-01-05,103.129997,103.459999,102.93,103.18
2016-01-06,104.370003,104.800003,103.93,104.669998
2016-01-07,105.830002,106.239998,105.190002,106.150002
2016-01-08,105.480003,105.800003,105.040001,105.68
2016-01-11,105.470001,105.57,104.709999,104.739998
2016-01-12,104.089996,104.589996,103.650002,104.209999
2016-01-13,103.889999,104.82,103.779999,104.720001
2016-01-14,103.75,104.18,102.5,103.019997
2016-01-15,104.919998,104.959999,103.970001,104.080002
2016-01-19,104.059998,104.449997,103.650002,103.980003
2016-01-20,105.169998,106.160004,104.940002,105.370003
2016-01-21,104.989998,105.489998,104.519997,105.489998
2016-01-22,104.93,105.510002,104.760002,105
2016-01-25,105.760002,106.089996,105.599998,106.080002
2016-01-26,106.32,107.43,106.260002,107.290001
2016-01-27,106.860001,107.93,106.650002,107.690002
2016-01-28,106.550003,106.860001,106.480003,106.540001
2016-01-29,106.610001,107,106.260002,106.949997
2016-02-01,107.540001,108.150002,107.529999,108.050003
2016-02-02,107.919998,108.18,107.349998,108.089996
2016-02-03,107.910004,109.580002,107.900002,109.25
2016-02-04,110.449997,110.699997,109.919998,110.57
2016-02-05,109.790001,112.349998,109.580002,112.32
2016-02-08,113.669998,114.870003,113.389999,113.830002
2016-02-09,114.43,114.690002,113.550003,113.580002
2016-02-10,113.919998,114.519997,112.980003,114.459999
2016-02-11,118.589996,120.839996,117.769997,119.059998
2016-02-12,118.120003,118.739998,117.879997,118.360001
2016-02-16,116,116.309998,114.739998,114.769997
2016-02-17,115.470001,116.07,114.889999,115.480003
2016-02-18,115.300003,118.599998,115.290001,118.290001
2016-02-19,117.260002,117.970001,117.099998,117.580002
2016-02-22,115.440002,116.190002,115.410004,115.489998
2016-02-23,116.68,117.419998,116.519997,117.220001
2016-02-24,119,119.860001,117.349998,117.610001
2016-02-25,117.620003,118.910004,117.540001,117.919998
2016-02-26,117.43,117.720001,115.860001,117.110001
2016-02-29,117.589996,118.699997,117.529999,118.639999
2016-03-01,118.739998,119.110001,117.339996,117.769997
2016-03-02,118.339996,118.970001,118.07,118.68
2016-03-03,118.860001,121.300003,118.809998,120.730003
2016-03-04,121.129997,122.370003,120.220001,120.540001
2016-03-07,121.18,121.580002,120.410004,121.139999
2016-03-08,121.790001,121.879997,120.470001,120.580002
2016-03-09,119.199997,120.389999,118.839996,119.580002
2016-03-10,120.5,121.760002,120.419998,121.5
2016-03-11,121.190002,121.389999,119.360001,119.410004
2016-03-14,120.269997,120.309998,117.5,117.870003
2016-03-15,117.779999,118.040001,117.360001,117.959999
2016-03-16,117.419998,120.760002,117.339996,120.589996
2016-03-17,121.160004,121.18,120.029999,120.129997
2016-03-18,119.589996,120.339996,119.510002,119.800003
2016-03-21,119,119.330002,118.730003,118.959999
2016-03-22,119.730003,120.160004,118.959999,119.309998
2016-03-23,116.739998,117.120003,116.160004,116.610001
2016-03-24,116.769997,116.940002,116.300003,116.330002
2016-03-28,116.730003,116.910004,116.269997,116.599998
2016-03-29,117.360001,118.809998,116.800003,118.760002
2016-03-30,117.879997,118.199997,116.910004,117.099998
2016-03-31,118.160004,118.389999,117.599998,117.639999
2016-04-01,116.080002,116.980003,115.550003,116.93
2016-04-04,116.669998,116.730003,116.07,116.150002
2016-04-05,117.760002,117.93,117.150002,117.660004
2016-04-06,116.699997,117.389999,116.260002,116.940002
2016-04-07,118.650002,118.849998,115,118.610001
2016-04-08,118.07,118.769997,117.980003,118.43
2016-04-11,119.470001,120.300003,119.419998,120.029999
2016-04-12,120.230003,120.349998,119.550003,120.050003
2016-04-13,119.370003,119.43,118.559998,118.769997
2016-04-14,118.089996,118.190002,116.949997,117.110001
2016-04-15,117.330002,118.120003,117.190002,117.919998
2016-04-18,118.529999,118.559998,117.629997,117.739998
2016-04-19,119.870003,120.089996,119.370003,119.580002
2016-04-20,119.669998,120.080002,118.720001,118.970001
2016-04-21,120.419998,120.550003,119.129997,119.419998
2016-04-22,118.709999,119.019997,117.279999,117.889999
2016-04-25,118.139999,118.709999,118.110001,118.230003
2016-04-26,118.790001,118.889999,118.449997,118.699997
2016-04-27,118.970001,119.699997,118.43,119.040001
2016-04-28,119.919998,121.419998,119.730003,121.290001
2016-04-29,122.43,123.93,122.339996,123.650002
2016-05-02,123.779999,123.959999,123.050003,123.239998
2016-05-03,123.730003,123.82,122.510002,122.959999
2016-05-04,122.849998,123.230003,121.510002,122.209999
2016-05-05,122.629997,122.730003,121.25,122.07
2016-05-06,122.830002,123.809998,122.589996,123.18
2016-05-09,121.199997,121.290001,120.589996,120.650002
2016-05-10,120.739998,121.379997,120.080002,120.980003
2016-05-11,121.849998,122.160004,121.379997,122.120003
2016-05-12,122.019997,122.389999,121,121.160004
2016-05-13,121.089996,121.860001,120.660004,121.709999
2016-05-16,122.93,122.970001,121.379997,121.800003
2016-05-17,121.580002,122.519997,121.480003,122.220001
2016-05-18,121.220001,121.919998,119.879997,120.099998
2016-05-19,119,119.980003,118.919998,119.870003
2016-05-20,120.190002,120.32,119.309998,119.709999
2016-05-23,118.860001,119.599998,118.75,119.370003
2016-05-24,118.169998,118.230003,117.25,117.300003
2016-05-25,116.589996,117.059998,116.32,116.980003
2016-05-26,117.57,117.629997,116.389999,116.580002
2016-05-27,116.269997,116.360001,115.290001,115.620003
2016-05-31,115.760002,116.400002,115.5,116.059998
2016-06-01,115.970001,116.139999,115.199997,115.940002
2016-06-02,115.779999,115.970001,115.580002,115.669998
2016-06-03,118.25,118.889999,118.230003,118.879997
2016-06-06,118.889999,119.169998,118.459999,118.919998
2016-06-07,118.5,119.019997,118.410004,118.82
2016-06-08,120.300003,120.779999,120.230003,120.580002
2016-06-09,120.610001,121.480003,120.550003,121.25
2016-06-10,121.550003,122.099998,121.18,121.739998
2016-06-13,122.800003,122.830002,122.029999,122.639999
2016-06-14,123,123.059998,122.300003,122.769997
2016-06-15,122.519997,123.870003,122.379997,123.68
2016-06-16,125.169998,125.669998,122.230003,122.379997
2016-06-17,123.260002,124.099998,122.690002,123.949997
2016-06-20,122.260002,123.330002,122.129997,123.209999
2016-06-21,121.650002,121.860001,120.769997,120.839996
2016-06-22,120.830002,121.25,120.68,120.900002
2016-06-23,120.489998,121.029999,120.059998,120.110001
2016-06-24,126.620003,126.82,125,126
2016-06-27,126.440002,127.050003,125.830002,126.68
2016-06-28,125.559998,126.019997,125.059998,125.32
2016-06-29,125.910004,126.809998,125.699997,125.839996
2016-06-30,125.949997,126.519997,125.5,126.470001
2016-07-01,127.660004,128.419998,127.440002,128.410004
2016-07-05,128.800003,129.589996,128.169998,129.470001
2016-07-06,130.5,131.149994,129.820007,130.229996
2016-07-07,129.820007,130.119995,128.979996,129.740005
2016-07-08,129.850006,130.520004,128.970001,130.520004
2016-07-11,129.490005,129.899994,129.160004,129.289993
2016-07-12,128.520004,128.539993,126.989998,127.150002
2016-07-13,128,128.429993,127.610001,128.320007
2016-07-14,126.309998,127.370003,126.029999,127.330002
2016-07-15,126.379997,127.190002,126.330002,126.839996
2016-07-18,127.019997,127.5,126.629997,127.040001
2016-07-19,126.949997,127.349998,126.82,127.209999
2016-07-20,125.5,126.120003,125.309998,125.389999
2016-07-21,125.660004,127.370003,125.599998,127.300003
2016-07-22,126.43,126.519997,126.010002,126.349998
2016-07-25,125.529999,126.209999,125.110001,125.470001
2016-07-26,126.089996,126.139999,125.75,126
2016-07-27,126.790001,128.119995,126.040001,128.029999
2016-07-28,128.089996,128.199997,127.209999,127.660004
2016-07-29,128.419998,129.410004,127.879997,128.979996
2016-08-01,128.570007,129.339996,128.559998,129.220001
2016-08-02,130.039993,130.550003,129.940002,130.270004
2016-08-03,129.949997,129.960007,129.270004,129.649994
2016-08-04,130.009995,130.279999,129.820007,129.869995
2016-08-05,128.460007,128.550003,127.389999,127.550003
2016-08-08,127.290001,127.699997,127.269997,127.440002
2016-08-09,127.940002,128.139999,127.75,127.959999
2016-08-10,129.119995,129.199997,128.149994,128.559998
2016-08-11,128.610001,129.190002,127.480003,127.669998
2016-08-12,127.669998,129.259995,127.199997,127.400002
2016-08-15,127.620003,128.25,127.599998,127.839996
2016-08-16,128.119995,129.039993,128,128.470001
2016-08-17,128.169998,128.990005,127.459999,128.5
2016-08-18,128.889999,129.169998,128.580002,129.110001
2016-08-19,128.080002,128.669998,127.860001,127.970001
2016-08-22,127.629997,127.919998,127.449997,127.779999
2016-08-23,128.139999,128.220001,127.610001,127.760002
2016-08-24,126.919998,126.970001,126.300003,126.339996
2016-08-25,125.980003,126.309998,125.959999,126.230003
2016-08-26,126.879997,128.110001,125.82,126.050003
2016-08-29,126,126.480003,125.93,126.300003
2016-08-30,125.730003,125.949997,124.879997,125.029999
2016-08-31,124.730003,125.110001,124.639999,124.779999
2016-09-01,124.669998,125.510002,124.550003,125.290001
2016-09-02,126.290001,126.57,125.580002,126.57
2016-09-06,127.400002,129.080002,127.269997,128.710007
2016-09-07,128.789993,128.860001,128.119995,128.270004
2016-09-08,128.160004,128.520004,127.400002,127.589996
2016-09-09,127.239998,127.510002,126.699997,126.75
2016-09-12,126.309998,126.919998,125.970001,126.589996
2016-09-13,126.470001,126.599998,125.529999,125.75
2016-09-14,126.099998,126.540001,126.029999,126.18
2016-09-15,125.730003,126.099998,124.910004,125.370003
2016-09-16,124.809998,125.25,124.669998,125.059998
2016-09-19,125.610001,125.620003,125.25,125.32
2016-09-20,125.309998,125.589996,125.169998,125.440002
2016-09-21,126.330002,127.419998,125.959999,127.269997
2016-09-22,127.57,128.199997,127.5,127.57
2016-09-23,127.599998,127.860001,127.43,127.650002
2016-09-26,127.959999,128.039993,127.419998,127.550003
2016-09-27,126.860001,126.900002,126.339996,126.620003
2016-09-28,126.25,126.400002,125.730003,126.220001
2016-09-29,125.839996,126.339996,125.540001,126.07
2016-09-30,126.519997,126.550003,125.239998,125.639999
2016-10-03,125.32,125.459999,124.900002,125.32
2016-10-04,123.160004,123.18,120.860001,120.970001
2016-10-05,121.330002,121.589996,120.400002,120.779999
2016-10-06,119.690002,119.980003,119.239998,119.660004
2016-10-07,120.489998,120.580002,118.419998,119.739998
2016-10-10,119.739998,120.419998,119.739998,120.160004
2016-10-11,119.919998,120.160004,119.529999,119.550003
2016-10-12,119.720001,120.07,119.290001,119.739998
2016-10-13,120,120.419998,119.800003,120.029999
2016-10-14,119.370003,120.160004,119.290001,119.360001
2016-10-17,119.699997,119.919998,119.580002,119.68
2016-10-18,120.080002,120.639999,119.82,120.419998
2016-10-19,121.129997,121.459999,120.889999,121.110001
2016-10-20,121.389999,121.589996,120.629997,120.739998
2016-10-21,120.900002,120.93,120.550003,120.830002
2016-10-24,121.279999,121.300003,120.160004,120.559998
2016-10-25,120.889999,121.760002,120.860001,121.470001
2016-10-26,121.370003,121.529999,120.610001,120.790001
2016-10-27,121.110001,121.18,120.75,121.010002
2016-10-28,121.199997,122.480003,120.809998,121.580002
2016-10-31,121.510002,122,121.230003,121.940002
2016-11-01,122.800003,123.209999,122.57,122.730003
2016-11-02,123.760002,124.760002,123.559998,123.639999
2016-11-03,123.360001,124.330002,123.349998,124.300003
2016-11-04,124.400002,124.540001,124.040001,124.389999
2016-11-07,122.660004,122.709999,121.879997,122.150002
2016-11-08,122.120003,123.089996,121.360001,121.639999
2016-11-09,124.300003,124.349998,121.110001,121.559998
2016-11-10,121.519997,121.540001,119.379997,119.75
2016-11-11,119.650002,119.690002,116.230003,117.099998
2016-11-14,116.120003,117.139999,115.489998,116.110001
2016-11-15,116.459999,117.239998,116.290001,117.120003
2016-11-16,117.269997,117.269997,116.580002,116.769997
2016-11-17,116.910004,117.220001,115.440002,116.169998
2016-11-18,115.519997,115.769997,114.959999,115.150002
2016-11-21,115.720001,115.940002,115.290001,115.580002
2016-11-22,115.720001,115.790001,114.980003,115.540001
2016-11-23,113.870003,113.879997,112.650002,113.25
2016-11-25,113.419998,113.510002,112.349998,112.610001
2016-11-28,113.230003,113.839996,112.769997,113.800003
2016-11-29,112.760002,113.480003,112.690002,113.269997
2016-11-30,112.690002,112.790001,111.5,111.75
2016-12-01,111.110001,111.989998,110.629997,111.540001
2016-12-02,111.889999,112.32,111.779999,112.139999
2016-12-05,111.150002,112.110001,110.309998,111.540001
2016-12-06,111.690002,112.029999,111.190002,111.43
2016-12-07,112.129997,112.5,111.769997,111.830002
2016-12-08,111.720001,111.870003,111.459999,111.57
2016-12-09,111.18,111.25,110.190002,110.400002
2016-12-12,110.589996,111.110001,110.269997,110.82
2016-12-13,110.57,110.790001,110.059998,110.449997
2016-12-14,110.949997,110.980003,108.519997,108.830002
2016-12-15,107.849998,107.989998,107,107.339996
2016-12-16,107.949997,108.779999,107.480003,108.050003
2016-12-19,108.599998,108.879997,108.339996,108.589996
2016-12-20,107.470001,108,107.290001,107.790001
2016-12-21,108.25,108.309998,107.68,107.849998
2016-12-22,107.68,108.099998,107.489998,107.589996
2016-12-23,107.839996,108.25,107.800003,107.93
2016-12-27,108.610001,108.669998,108.239998,108.559998
2016-12-28,108.400002,108.910004,108.290001,108.860001
2016-12-29,109.230003,110.529999,109.160004,110.290001
2016-12-30,110.379997,110.620003,109.529999,109.610001
2017-01-03,109.620003,111,109.370003,110.470001
2017-01-04,111.059998,111.220001,110.610001,110.860001
2017-01-05,112.160004,112.940002,112.07,112.580002
2017-01-06,111.809998,112.379997,111.57,111.75
2017-01-09,112.389999,113.040001,112.18,112.669998
2017-01-10,112.940002,113.449997,112.639999,113.150002
2017-01-11,112.870003,114.190002,112.169998,113.5
2017-01-12,114.519997,114.93,113.809998,113.910004
2017-01-13,113.650002,114.309998,113.190002,114.209999
2017-01-17,115.889999,115.959999,115.5,115.849998
2017-01-18,115.739998,115.919998,114.559998,114.870003
2017-01-19,114.32,114.959999,113.940002,114.769997
2017-01-20,114.650002,115.760002,114.32,115.050003
2017-01-23,115.510002,116.169998,115.199997,115.790001
2017-01-24,115.690002,116.019997,114.940002,115.269997
2017-01-25,114.139999,114.440002,113.68,114.32
2017-01-26,113.239998,113.510002,112.830002,113.260002
2017-01-27,112.93,113.550003,112.809998,113.489998
2017-01-30,113.610001,114.300003,113.540001,113.970001
2017-01-31,115.269997,115.82,115.18,115.550003
2017-02-01,114.660004,115.449997,114.139999,115.199997
2017-02-02,116.260002,116.57,115.629997,115.839996
2017-02-03,115.730003,116.370003,115.709999,116.129997
2017-02-06,117.07,117.739998,116.739998,117.699997
2017-02-07,117.309998,117.739998,117.199997,117.459999
2017-02-08,118.089996,118.589996,117.809998,118.190002
2017-02-09,118.190002,118.580002,117.199997,117.290001
2017-02-10,116.68,117.860001,116.669998,117.599998
2017-02-13,116.730003,116.949997,116.150002,116.800003
2017-02-14,117.510002,117.559998,116.379997,116.93
2017-02-15,116.330002,117.480003,116.25,117.449997
2017-02-16,117.93,118.349998,117.830002,118.080002
2017-02-17,118.190002,118.400002,117.620003,117.68
2017-02-21,117.040001,118,116.769997,117.75
2017-02-22,117.860001,118.019997,117.239998,117.910004
2017-02-23,118.760002,119.160004,118.68,118.940002
2017-02-24,119.739998,119.879997,119.25,119.699997
2017-02-27,119.730003,120.400002,119.120003,119.120003
2017-02-28,119.709999,119.839996,118.82,119.230003
2017-03-01,117.980003,119.120003,117.949997,119.059998
2017-03-02,117.760002,118.339996,117.230003,117.580002
2017-03-03,116.949997,117.730003,116.440002,117.510002
2017-03-06,117.349998,117.349998,116.629997,116.720001
2017-03-07,116.129997,116.25,115.620003,115.779999
2017-03-08,114.989998,115.360001,114.949997,115.059998
2017-03-09,114.779999,115.029999,114.410004,114.470001
2017-03-10,114.449997,114.730003,114.129997,114.720001
2017-03-13,114.629997,114.910004,114.510002,114.739998
2017-03-14,114.540001,115.010002,114.029999,114.120003
2017-03-15,114.290001,116.25,114.019997,116.25
2017-03-16,117.269997,117.290001,116.690002,116.730003
2017-03-17,117.040001,117.269997,116.910004,116.989998
2017-03-20,117.309998,117.599998,117.209999,117.510002
2017-03-21,117.769997,118.800003,117.760002,118.540001
2017-03-22,118.870003,119.150002,118.68,118.830002
2017-03-23,119.150002,119.25,118.32,118.669998
2017-03-24,118.5,119.209999,118.389999,118.860001
2017-03-27,119.93,120.080002,119.269997,119.529999
2017-03-28,119.739998,119.830002,118.779999,119.040001
2017-03-29,119.220001,119.449997,119.050003,119.330002
2017-03-30,118.769997,119.120003,118.32,118.470001
2017-03-31,118.610001,119.080002,118.459999,118.720001
2017-04-03,118.690002,119.370003,118.669998,119.349998
2017-04-04,119.589996,119.769997,119.379997,119.620003
2017-04-05,118.620003,119.629997,118.400002,119.620003
2017-04-06,119.220001,119.419998,118.980003,119.18
2017-04-07,120.300003,120.669998,119.139999,119.459999
2017-04-10,119.040001,119.690002,118.849998,119.459999
2017-04-11,120.330002,121.400002,120.290001,121.190002
2017-04-12,121.379997,122.220001,121.139999,122.019997
2017-04-13,122.540001,122.650002,122.029999,122.599998
2017-04-17,122.550003,123.07,121.989998,122.239998
2017-04-18,122.43,123.029999,121.730003,122.82
2017-04-19,122.25,122.260002,121.279999,121.730003
2017-04-20,121.82,122.169998,121.5,121.959999
2017-04-21,122.139999,122.610001,121.730003,122.309998
2017-04-24,120.769997,121.510002,120.660004,121.480003
2017-04-25,120.529999,120.870003,120.050003,120.25
2017-04-26,120.209999,120.959999,119.870003,120.839996
2017-04-27,120.419998,120.599998,119.970001,120.389999
2017-04-28,120.339996,120.769997,120.269997,120.769997
2017-05-01,120.209999,120.75,119.349998,119.669998
2017-05-02,119.300003,119.650002,119.239998,119.650002
2017-05-03,119.18,119.339996,117.919998,117.980003
2017-05-04,116.809998,117.279999,116.629997,116.790001
2017-05-05,116.860001,117.07,116.68,117.010002
2017-05-08,117.029999,117.139999,116.68,116.75
2017-05-09,116.18,116.239998,115.559998,116.050003
2017-05-10,116.419998,116.5,115.860001,116.040001
2017-05-11,116.209999,116.849998,116.190002,116.5
2017-05-12,117.07,117.160004,116.730003,116.830002
2017-05-15,117.519997,117.540001,116.989998,117.139999
2017-05-16,117.449997,117.910004,117.400002,117.650002
2017-05-17,119.360001,120.019997,119.269997,119.790001
2017-05-18,119.769997,119.839996,118.559998,118.809998
2017-05-19,119.389999,119.550003,118.879997,119.400002
2017-05-22,119.629997,120.139999,119.580002,119.900002
2017-05-23,120.129997,120.190002,118.980003,119.139999
2017-05-24,119.07,119.739998,118.919998,119.610001
2017-05-25,119.519997,119.699997,119.290001,119.480003
2017-05-26,120.489998,120.790001,120.330002,120.540001
2017-05-30,120.239998,120.330002,119.949997,120.139999
2017-05-31,120.309998,121.230003,120.260002,120.620003
2017-06-01,120.169998,120.739998,120.059998,120.720001
2017-06-02,121.309998,121.709999,121.190002,121.610001
2017-06-05,121.910004,121.940002,121.580002,121.730003
2017-06-06,123.089996,123.309998,122.769997,123.099998
2017-06-07,122.790001,123.160004,122.019997,122.449997
2017-06-08,122.07,122.080002,120.949997,121.650002
2017-06-09,120.459999,120.910004,120.400002,120.540001
2017-06-12,120.330002,120.690002,120.269997,120.360001
2017-06-13,119.949997,120.709999,119.919998,120.480003
2017-06-14,121.510002,121.879997,119.57,119.82
2017-06-15,119.220001,119.5,119.129997,119.32
2017-06-16,119.349998,119.5,119.239998,119.339996
2017-06-19,118.739998,118.839996,118.330002,118.43
2017-06-20,118.419998,118.459999,118.07,118.18
2017-06-21,118.150002,118.660004,118.150002,118.519997
2017-06-22,119.129997,119.199997,118.599998,118.919998
2017-06-23,119.650002,119.660004,119.309998,119.43
